id,name
GO:1901569,fatty acid derivative catabolic process
GO:1901570,fatty acid derivative biosynthetic process
GO:1901571,fatty acid derivative transport
GO:1901585,regulation of acid-sensing ion channel activity
GO:1901605,alpha-amino acid metabolic process
GO:1901606,alpha-amino acid catabolic process
GO:1901607,alpha-amino acid biosynthetic process
GO:1901615,organic hydroxy compound metabolic process
GO:1901616,organic hydroxy compound catabolic process
GO:1901617,organic hydroxy compound biosynthetic process
GO:1901620,regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning
GO:1901621,negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning
GO:1901623,regulation of lymphocyte chemotaxis
GO:1901624,negative regulation of lymphocyte chemotaxis
GO:1901626,regulation of postsynaptic membrane organization
GO:1901628,positive regulation of postsynaptic membrane organization
GO:1901629,regulation of presynaptic membrane organization
GO:1901630,negative regulation of presynaptic membrane organization
GO:1901631,positive regulation of presynaptic membrane organization
GO:1901642,nucleoside transmembrane transport
GO:1901652,response to peptide
GO:1901653,cellular response to peptide
GO:1901654,response to ketone
GO:1901655,cellular response to ketone
GO:1901657,glycosyl compound metabolic process
GO:1901658,glycosyl compound catabolic process
GO:1901659,glycosyl compound biosynthetic process
GO:1901660,calcium ion export
GO:1901661,quinone metabolic process
GO:1901662,quinone catabolic process
GO:1901663,quinone biosynthetic process
GO:1901668,regulation of superoxide dismutase activity
GO:1901671,positive regulation of superoxide dismutase activity
GO:1901673,regulation of mitotic spindle assembly
GO:1901674,regulation of histone H3-K27 acetylation
GO:1901678,iron coordination entity transport
GO:1901679,nucleotide transmembrane transport
GO:1901685,glutathione derivative metabolic process
GO:1901687,glutathione derivative biosynthetic process
GO:1901699,cellular response to nitrogen compound
GO:1901701,cellular response to oxygen-containing compound
GO:1901722,regulation of cell proliferation involved in kidney development
GO:1901723,negative regulation of cell proliferation involved in kidney development
GO:1901724,positive regulation of cell proliferation involved in kidney development
GO:1901725,regulation of histone deacetylase activity
GO:1901727,positive regulation of histone deacetylase activity
GO:1901739,regulation of myoblast fusion
GO:1901740,negative regulation of myoblast fusion
GO:1901741,positive regulation of myoblast fusion
GO:1901796,regulation of signal transduction by p53 class mediator
GO:1901797,negative regulation of signal transduction by p53 class mediator
GO:1901798,positive regulation of signal transduction by p53 class mediator
GO:1901799,negative regulation of proteasomal protein catabolic process
GO:1901800,positive regulation of proteasomal protein catabolic process
GO:1901836,regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter
GO:1901837,negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter
GO:1901838,positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter
GO:1901841,regulation of high voltage-gated calcium channel activity
GO:1901844,regulation of cell communication by electrical coupling involved in cardiac conduction
GO:1901856,negative regulation of cellular respiration
GO:1901857,positive regulation of cellular respiration
GO:1901858,regulation of mitochondrial DNA metabolic process
GO:1901859,negative regulation of mitochondrial DNA metabolic process
GO:1901860,positive regulation of mitochondrial DNA metabolic process
GO:1901861,regulation of muscle tissue development
GO:1901862,negative regulation of muscle tissue development
GO:1901863,positive regulation of muscle tissue development
GO:1901873,regulation of post-translational protein modification
GO:1901874,negative regulation of post-translational protein modification
GO:1901876,regulation of calcium ion binding
GO:1901877,negative regulation of calcium ion binding
GO:1901879,regulation of protein depolymerization
GO:1901880,negative regulation of protein depolymerization
GO:1901881,positive regulation of protein depolymerization
GO:1901888,regulation of cell junction assembly
GO:1901889,negative regulation of cell junction assembly
GO:1901890,positive regulation of cell junction assembly
GO:1901894,regulation of calcium-transporting ATPase activity
GO:1901895,negative regulation of calcium-transporting ATPase activity
GO:1901896,positive regulation of calcium-transporting ATPase activity
GO:1901897,regulation of relaxation of cardiac muscle
GO:1901898,negative regulation of relaxation of cardiac muscle
GO:1901970,positive regulation of mitotic sister chromatid separation
GO:1901976,regulation of cell cycle checkpoint
GO:1901977,negative regulation of cell cycle checkpoint
GO:1901978,positive regulation of cell cycle checkpoint
GO:1901979,regulation of inward rectifier potassium channel activity
GO:1901983,regulation of protein acetylation
GO:1901984,negative regulation of protein acetylation
GO:1901985,positive regulation of protein acetylation
GO:1901987,regulation of cell cycle phase transition
GO:1901988,negative regulation of cell cycle phase transition
GO:1901989,positive regulation of cell cycle phase transition
GO:1901990,regulation of mitotic cell cycle phase transition
GO:1901991,negative regulation of mitotic cell cycle phase transition
GO:1901992,positive regulation of mitotic cell cycle phase transition
GO:1901993,regulation of meiotic cell cycle phase transition
GO:1901994,negative regulation of meiotic cell cycle phase transition
GO:1901998,toxin transport
GO:1902001,fatty acid transmembrane transport
GO:1902003,regulation of beta-amyloid formation
GO:1902004,positive regulation of beta-amyloid formation
GO:1902017,regulation of cilium assembly
GO:1902018,negative regulation of cilium assembly
GO:1902019,regulation of cilium-dependent cell motility
GO:1902022,L-lysine transport
GO:1902023,L-arginine transport
GO:1902024,L-histidine transport
GO:1902031,regulation of NADP metabolic process
GO:1902033,regulation of hematopoietic stem cell proliferation
GO:1902035,positive regulation of hematopoietic stem cell proliferation
GO:1902036,regulation of hematopoietic stem cell differentiation
GO:1902037,negative regulation of hematopoietic stem cell differentiation
GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors
GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors
GO:1902043,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors
GO:1902044,regulation of Fas signaling pathway
GO:1902065,response to L-glutamate
GO:1902071,regulation of hypoxia-inducible factor-1alpha signaling pathway
GO:1902074,response to salt
GO:1902075,cellular response to salt
GO:1902080,regulation of calcium ion import into sarcoplasmic reticulum
GO:1902081,negative regulation of calcium ion import into sarcoplasmic reticulum
GO:1902083,negative regulation of peptidyl-cysteine S-nitrosylation
GO:1902093,positive regulation of sperm motility
GO:1902099,regulation of metaphase/anaphase transition of cell cycle
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle
GO:1902101,positive regulation of metaphase/anaphase transition of cell cycle
GO:1902105,regulation of leukocyte differentiation
GO:1902106,negative regulation of leukocyte differentiation
GO:1902107,positive regulation of leukocyte differentiation
GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process
GO:1902109,negative regulation of mitochondrial membrane permeability involved in apoptotic process
GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process
GO:1902115,regulation of organelle assembly
GO:1902116,negative regulation of organelle assembly
GO:1902117,positive regulation of organelle assembly
GO:1902159,regulation of cyclic nucleotide-gated ion channel activity
GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:1902166,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:1902170,cellular response to reactive nitrogen species
GO:1902172,regulation of keratinocyte apoptotic process
GO:1902174,positive regulation of keratinocyte apoptotic process
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:1902177,positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:1902186,regulation of viral release from host cell
GO:1902187,negative regulation of viral release from host cell
GO:1902188,positive regulation of viral release from host cell
GO:1902202,regulation of hepatocyte growth factor receptor signaling pathway
GO:1902211,regulation of prolactin signaling pathway
GO:1902218,regulation of intrinsic apoptotic signaling pathway in response to osmotic stress
GO:1902219,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress
GO:1902221,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process
GO:1902222,erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process
GO:1902224,ketone body metabolic process
GO:1902226,regulation of macrophage colony-stimulating factor signaling pathway
GO:1902227,negative regulation of macrophage colony-stimulating factor signaling pathway
GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1902230,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1902231,positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1902232,regulation of positive thymic T cell selection
GO:1902235,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
GO:1902237,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:1902255,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:1902256,regulation of apoptotic process involved in outflow tract morphogenesis
GO:1902257,negative regulation of apoptotic process involved in outflow tract morphogenesis
GO:1902259,regulation of delayed rectifier potassium channel activity
GO:1902260,negative regulation of delayed rectifier potassium channel activity
GO:1902261,positive regulation of delayed rectifier potassium channel activity
GO:1902262,apoptotic process involved in patterning of blood vessels
GO:1902263,apoptotic process involved in embryonic digit morphogenesis
GO:1902267,regulation of polyamine transmembrane transport
GO:1902268,negative regulation of polyamine transmembrane transport
GO:1902269,positive regulation of polyamine transmembrane transport
GO:1902275,regulation of chromatin organization
GO:1902284,neuron projection extension involved in neuron projection guidance
GO:1902285,semaphorin-plexin signaling pathway involved in neuron projection guidance
GO:1902287,semaphorin-plexin signaling pathway involved in axon guidance
GO:1902302,regulation of potassium ion export
GO:1902305,regulation of sodium ion transmembrane transport
GO:1902306,negative regulation of sodium ion transmembrane transport
GO:1902307,positive regulation of sodium ion transmembrane transport
GO:1902308,regulation of peptidyl-serine dephosphorylation
GO:1902309,negative regulation of peptidyl-serine dephosphorylation
GO:1902310,positive regulation of peptidyl-serine dephosphorylation
GO:1902336,positive regulation of retinal ganglion cell axon guidance
GO:1902337,regulation of apoptotic process involved in morphogenesis
GO:1902338,negative regulation of apoptotic process involved in morphogenesis
GO:1902339,positive regulation of apoptotic process involved in morphogenesis
GO:1902358,sulfate transmembrane transport
GO:1902361,mitochondrial pyruvate transmembrane transport
GO:1902366,regulation of Notch signaling pathway involved in somitogenesis
GO:1902367,negative regulation of Notch signaling pathway involved in somitogenesis
GO:1902369,negative regulation of RNA catabolic process
GO:1902373,negative regulation of mRNA catabolic process
GO:1902400,intracellular signal transduction involved in G1 DNA damage checkpoint
GO:1902402,signal transduction involved in mitotic DNA damage checkpoint
GO:1902403,signal transduction involved in mitotic DNA integrity checkpoint
GO:1902410,mitotic cytokinetic process
GO:1902414,protein localization to cell junction
GO:1902415,regulation of mRNA binding
GO:1902430,negative regulation of beta-amyloid formation
GO:1902442,regulation of ripoptosome assembly involved in necroptotic process
GO:1902443,negative regulation of ripoptosome assembly involved in necroptotic process
GO:1902445,regulation of mitochondrial membrane permeability involved in programmed necrotic cell death
GO:1902455,negative regulation of stem cell population maintenance
GO:1902459,positive regulation of stem cell population maintenance
GO:1902460,regulation of mesenchymal stem cell proliferation
GO:1902462,positive regulation of mesenchymal stem cell proliferation
GO:1902463,protein localization to cell leading edge
GO:1902473,regulation of protein localization to synapse
GO:1902474,positive regulation of protein localization to synapse
GO:1902475,L-alpha-amino acid transmembrane transport
GO:1902476,chloride transmembrane transport
GO:1902498,regulation of protein autoubiquitination
GO:1902499,positive regulation of protein autoubiquitination
GO:1902510,regulation of apoptotic DNA fragmentation
GO:1902512,positive regulation of apoptotic DNA fragmentation
GO:1902513,regulation of organelle transport along microtubule
GO:1902514,regulation of generation of L-type calcium current
GO:1902523,positive regulation of protein K63-linked ubiquitination
GO:1902524,positive regulation of protein K48-linked ubiquitination
GO:1902525,regulation of protein monoubiquitination
GO:1902527,positive regulation of protein monoubiquitination
GO:1902528,regulation of protein linear polyubiquitination
GO:1902530,positive regulation of protein linear polyubiquitination
GO:1902532,negative regulation of intracellular signal transduction
GO:1902533,positive regulation of intracellular signal transduction
GO:1902534,single-organism membrane invagination
GO:1902547,regulation of cellular response to vascular endothelial growth factor stimulus
GO:1902548,negative regulation of cellular response to vascular endothelial growth factor stimulus
GO:1902563,regulation of neutrophil activation
GO:1902564,negative regulation of neutrophil activation
GO:1902566,regulation of eosinophil activation
GO:1902567,negative regulation of eosinophil activation
GO:1902568,positive regulation of eosinophil activation
GO:1902569,negative regulation of activation of JAK2 kinase activity
GO:1902570,protein localization to nucleolus
GO:1902571,regulation of serine-type peptidase activity
GO:1902572,negative regulation of serine-type peptidase activity
GO:1902573,positive regulation of serine-type peptidase activity
GO:1902576,negative regulation of nuclear cell cycle DNA replication
GO:1902579,multi-organism localization
GO:1902580,single-organism cellular localization
GO:1902583,multi-organism intracellular transport
GO:1902590,multi-organism organelle organization
GO:1902591,single-organism membrane budding
GO:1902592,multi-organism membrane budding
GO:1902593,single-organism nuclear import
GO:1902594,multi-organism nuclear import
GO:1902598,creatine transmembrane transport
GO:1902600,hydrogen ion transmembrane transport
GO:1902603,carnitine transmembrane transport
GO:1902606,regulation of large conductance calcium-activated potassium channel activity
GO:1902608,positive regulation of large conductance calcium-activated potassium channel activity
GO:1902612,regulation of anti-Mullerian hormone signaling pathway
GO:1902613,negative regulation of anti-Mullerian hormone signaling pathway
GO:1902617,response to fluoride
GO:1902622,regulation of neutrophil migration
GO:1902623,negative regulation of neutrophil migration
GO:1902624,positive regulation of neutrophil migration
GO:1902626,assembly of large subunit precursor of preribosome
GO:1902652,secondary alcohol metabolic process
GO:1902653,secondary alcohol biosynthetic process
GO:1902656,calcium ion import into cytosol
GO:1902659,regulation of glucose mediated signaling pathway
GO:1902661,positive regulation of glucose mediated signaling pathway
GO:1902667,regulation of axon guidance
GO:1902668,negative regulation of axon guidance
GO:1902669,positive regulation of axon guidance
GO:1902683,regulation of receptor localization to synapse
GO:1902686,mitochondrial outer membrane permeabilization involved in programmed cell death
GO:1902688,regulation of NAD metabolic process
GO:1902689,negative regulation of NAD metabolic process
GO:1902692,regulation of neuroblast proliferation
GO:1902713,regulation of interferon-gamma secretion
GO:1902714,negative regulation of interferon-gamma secretion
GO:1902715,positive regulation of interferon-gamma secretion
GO:1902723,negative regulation of skeletal muscle satellite cell proliferation
GO:1902725,negative regulation of satellite cell differentiation
GO:1902730,positive regulation of proteoglycan biosynthetic process
GO:1902731,negative regulation of chondrocyte proliferation
GO:1902732,positive regulation of chondrocyte proliferation
GO:1902742,apoptotic process involved in development
GO:1902743,regulation of lamellipodium organization
GO:1902744,negative regulation of lamellipodium organization
GO:1902745,positive regulation of lamellipodium organization
GO:1902746,regulation of lens fiber cell differentiation
GO:1902749,regulation of cell cycle G2/M phase transition
GO:1902750,negative regulation of cell cycle G2/M phase transition
GO:1902751,positive regulation of cell cycle G2/M phase transition
GO:1902766,skeletal muscle satellite cell migration
GO:1902774,late endosome to lysosome transport
GO:1902775,mitochondrial large ribosomal subunit assembly
GO:1902803,regulation of synaptic vesicle transport
GO:1902804,negative regulation of synaptic vesicle transport
GO:1902805,positive regulation of synaptic vesicle transport
GO:1902806,regulation of cell cycle G1/S phase transition
GO:1902807,negative regulation of cell cycle G1/S phase transition
GO:1902808,positive regulation of cell cycle G1/S phase transition
GO:1902809,regulation of skeletal muscle fiber differentiation
GO:1902822,regulation of late endosome to lysosome transport
GO:1902823,negative regulation of late endosome to lysosome transport
GO:1902824,positive regulation of late endosome to lysosome transport
GO:1902837,amino acid import into cell
GO:1902850,microtubule cytoskeleton organization involved in mitosis
GO:1902855,regulation of nonmotile primary cilium assembly
GO:1902857,positive regulation of nonmotile primary cilium assembly
GO:1902866,regulation of retina development in camera-type eye
GO:1902882,regulation of response to oxidative stress
GO:1902883,negative regulation of response to oxidative stress
GO:1902884,positive regulation of response to oxidative stress
GO:1902893,regulation of pri-miRNA transcription from RNA polymerase II promoter
GO:1902894,negative regulation of pri-miRNA transcription from RNA polymerase II promoter
GO:1902895,positive regulation of pri-miRNA transcription from RNA polymerase II promoter
GO:1902896,terminal web assembly
GO:1902897,regulation of postsynaptic density protein 95 clustering
GO:1902902,negative regulation of autophagosome assembly
GO:1902903,regulation of fibril organization
GO:1902908,regulation of melanosome transport
GO:1902913,positive regulation of neuroepithelial cell differentiation
GO:1902914,regulation of protein polyubiquitination
GO:1902915,negative regulation of protein polyubiquitination
GO:1902916,positive regulation of protein polyubiquitination
GO:1902930,regulation of alcohol biosynthetic process
GO:1902931,negative regulation of alcohol biosynthetic process
GO:1902932,positive regulation of alcohol biosynthetic process
GO:1902941,regulation of voltage-gated chloride channel activity
GO:1902943,positive regulation of voltage-gated chloride channel activity
GO:1902947,regulation of tau-protein kinase activity
GO:1902950,regulation of dendritic spine maintenance
GO:1902952,positive regulation of dendritic spine maintenance
GO:1902953,positive regulation of ER to Golgi vesicle-mediated transport
GO:1902954,regulation of early endosome to recycling endosome transport
GO:1902956,"regulation of mitochondrial electron transport, NADH to ubiquinone"
GO:1902957,"negative regulation of mitochondrial electron transport, NADH to ubiquinone"
GO:1902958,"positive regulation of mitochondrial electron transport, NADH to ubiquinone"
GO:1902959,regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
GO:1902962,regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process
GO:1902963,negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process
GO:1902965,regulation of protein localization to early endosome
GO:1902966,positive regulation of protein localization to early endosome
GO:1902969,mitotic DNA replication
GO:1902990,mitotic telomere maintenance via semi-conservative replication
GO:1902991,regulation of amyloid precursor protein catabolic process
GO:1902992,negative regulation of amyloid precursor protein catabolic process
GO:1902993,positive regulation of amyloid precursor protein catabolic process
GO:1902994,regulation of phospholipid efflux
GO:1902995,positive regulation of phospholipid efflux
GO:1902996,regulation of neurofibrillary tangle assembly
GO:1902998,positive regulation of neurofibrillary tangle assembly
GO:1903003,positive regulation of protein deubiquitination
GO:1903008,organelle disassembly
GO:1903010,regulation of bone development
GO:1903011,negative regulation of bone development
GO:1903012,positive regulation of bone development
GO:1903015,regulation of exo-alpha-sialidase activity
GO:1903016,negative regulation of exo-alpha-sialidase activity
GO:1903018,regulation of glycoprotein metabolic process
GO:1903019,negative regulation of glycoprotein metabolic process
GO:1903020,positive regulation of glycoprotein metabolic process
GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding
GO:1903026,negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding
GO:1903027,regulation of opsonization
GO:1903031,regulation of microtubule plus-end binding
GO:1903033,positive regulation of microtubule plus-end binding
GO:1903034,regulation of response to wounding
GO:1903035,negative regulation of response to wounding
GO:1903036,positive regulation of response to wounding
GO:1903037,regulation of leukocyte cell-cell adhesion
GO:1903038,negative regulation of leukocyte cell-cell adhesion
GO:1903039,positive regulation of leukocyte cell-cell adhesion
GO:1903044,protein localization to membrane raft
GO:1903046,meiotic cell cycle process
GO:1903047,mitotic cell cycle process
GO:1903050,regulation of proteolysis involved in cellular protein catabolic process
GO:1903051,negative regulation of proteolysis involved in cellular protein catabolic process
GO:1903052,positive regulation of proteolysis involved in cellular protein catabolic process
GO:1903053,regulation of extracellular matrix organization
GO:1903054,negative regulation of extracellular matrix organization
GO:1903055,positive regulation of extracellular matrix organization
GO:1903056,regulation of melanosome organization
GO:1903059,regulation of protein lipidation
GO:1903061,positive regulation of protein lipidation
GO:1903069,regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:1903070,negative regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:1903071,positive regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:1903076,regulation of protein localization to plasma membrane
GO:1903077,negative regulation of protein localization to plasma membrane
GO:1903078,positive regulation of protein localization to plasma membrane
GO:1903093,regulation of protein K48-linked deubiquitination
GO:1903094,negative regulation of protein K48-linked deubiquitination
GO:1903115,regulation of actin filament-based movement
GO:1903116,positive regulation of actin filament-based movement
GO:1903121,regulation of TRAIL-activated apoptotic signaling pathway
GO:1903140,regulation of establishment of endothelial barrier
GO:1903142,positive regulation of establishment of endothelial barrier
GO:1903146,regulation of mitophagy
GO:1903147,negative regulation of mitophagy
GO:1903169,regulation of calcium ion transmembrane transport
GO:1903170,negative regulation of calcium ion transmembrane transport
GO:1903173,fatty alcohol metabolic process
GO:1903201,regulation of oxidative stress-induced cell death
GO:1903202,negative regulation of oxidative stress-induced cell death
GO:1903203,regulation of oxidative stress-induced neuron death
GO:1903204,negative regulation of oxidative stress-induced neuron death
GO:1903205,regulation of hydrogen peroxide-induced cell death
GO:1903206,negative regulation of hydrogen peroxide-induced cell death
GO:1903207,regulation of hydrogen peroxide-induced neuron death
GO:1903208,negative regulation of hydrogen peroxide-induced neuron death
GO:1903209,positive regulation of oxidative stress-induced cell death
GO:1903214,regulation of protein targeting to mitochondrion
GO:1903215,negative regulation of protein targeting to mitochondrion
GO:1903216,regulation of protein processing involved in protein targeting to mitochondrion
GO:1903217,negative regulation of protein processing involved in protein targeting to mitochondrion
GO:1903223,positive regulation of oxidative stress-induced neuron death
GO:1903224,regulation of endodermal cell differentiation
GO:1903225,negative regulation of endodermal cell differentiation
GO:1903232,melanosome assembly
GO:1903233,regulation of calcium ion-dependent exocytosis of neurotransmitter
GO:1903236,regulation of leukocyte tethering or rolling
GO:1903237,negative regulation of leukocyte tethering or rolling
GO:1903238,positive regulation of leukocyte tethering or rolling
GO:1903242,regulation of cardiac muscle hypertrophy in response to stress
GO:1903243,negative regulation of cardiac muscle hypertrophy in response to stress
GO:1903244,positive regulation of cardiac muscle hypertrophy in response to stress
GO:1903251,multi-ciliated epithelial cell differentiation
GO:1903261,regulation of serine phosphorylation of STAT3 protein
GO:1903263,positive regulation of serine phosphorylation of STAT3 protein
GO:1903265,positive regulation of tumor necrosis factor-mediated signaling pathway
GO:1903273,regulation of sodium ion export
GO:1903275,positive regulation of sodium ion export
GO:1903276,regulation of sodium ion export from cell
GO:1903278,positive regulation of sodium ion export from cell
GO:1903279,regulation of calcium:sodium antiporter activity
GO:1903281,positive regulation of calcium:sodium antiporter activity
GO:1903286,regulation of potassium ion import
GO:1903288,positive regulation of potassium ion import
GO:1903297,regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:1903298,negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:1903299,regulation of hexokinase activity
GO:1903300,negative regulation of hexokinase activity
GO:1903301,positive regulation of hexokinase activity
GO:1903305,regulation of regulated secretory pathway
GO:1903306,negative regulation of regulated secretory pathway
GO:1903307,positive regulation of regulated secretory pathway
GO:1903308,regulation of chromatin modification
GO:1903309,negative regulation of chromatin modification
GO:1903310,positive regulation of chromatin modification
GO:1903311,regulation of mRNA metabolic process
GO:1903312,negative regulation of mRNA metabolic process
GO:1903313,positive regulation of mRNA metabolic process
GO:1903317,regulation of protein maturation
GO:1903318,negative regulation of protein maturation
GO:1903319,positive regulation of protein maturation
GO:1903320,regulation of protein modification by small protein conjugation or removal
GO:1903321,negative regulation of protein modification by small protein conjugation or removal
GO:1903322,positive regulation of protein modification by small protein conjugation or removal
GO:1903332,regulation of protein folding
GO:1903333,negative regulation of protein folding
GO:1903335,regulation of vacuolar transport
GO:1903336,negative regulation of vacuolar transport
GO:1903337,positive regulation of vacuolar transport
GO:1903347,negative regulation of bicellular tight junction assembly
GO:1903350,response to dopamine
GO:1903351,cellular response to dopamine
GO:1903352,L-ornithine transmembrane transport
GO:1903358,regulation of Golgi organization
GO:1903361,protein localization to basolateral plasma membrane
GO:1903362,regulation of cellular protein catabolic process
GO:1903363,negative regulation of cellular protein catabolic process
GO:1903364,positive regulation of cellular protein catabolic process
GO:1903365,regulation of fear response
GO:1903367,positive regulation of fear response
GO:1903371,regulation of endoplasmic reticulum tubular network organization
GO:1903373,positive regulation of endoplasmic reticulum tubular network organization
GO:1903375,facioacoustic ganglion development
GO:1903376,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway
GO:1903377,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway
GO:1903378,positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway
GO:1903381,regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway
GO:1903382,negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway
GO:1903383,regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway
GO:1903384,negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway
GO:1903391,regulation of adherens junction organization
GO:1903392,negative regulation of adherens junction organization
GO:1903393,positive regulation of adherens junction organization
GO:1903401,L-lysine transmembrane transport
GO:1903409,reactive oxygen species biosynthetic process
GO:1903412,response to bile acid
GO:1903413,cellular response to bile acid
GO:1903416,response to glycoside
GO:1903421,regulation of synaptic vesicle recycling
GO:1903423,positive regulation of synaptic vesicle recycling
GO:1903426,regulation of reactive oxygen species biosynthetic process
GO:1903427,negative regulation of reactive oxygen species biosynthetic process
GO:1903428,positive regulation of reactive oxygen species biosynthetic process
GO:1903429,regulation of cell maturation
GO:1903430,negative regulation of cell maturation
GO:1903431,positive regulation of cell maturation
GO:1903432,regulation of TORC1 signaling
GO:1903433,regulation of constitutive secretory pathway
GO:1903441,protein localization to ciliary membrane
GO:1903445,protein transport from ciliary membrane to plasma membrane
GO:1903487,regulation of lactation
GO:1903504,regulation of mitotic spindle checkpoint
GO:1903509,liposaccharide metabolic process
GO:1903510,mucopolysaccharide metabolic process
GO:1903513,endoplasmic reticulum to cytosol transport
GO:1903514,calcium ion transport from endoplasmic reticulum to cytosol
GO:1903516,regulation of single strand break repair
GO:1903519,regulation of mammary gland involution
GO:1903521,positive regulation of mammary gland involution
GO:1903522,regulation of blood circulation
GO:1903523,negative regulation of blood circulation
GO:1903524,positive regulation of blood circulation
GO:1903525,regulation of membrane tubulation
GO:1903526,negative regulation of membrane tubulation
GO:1903527,positive regulation of membrane tubulation
GO:1903530,regulation of secretion by cell
GO:1903531,negative regulation of secretion by cell
GO:1903532,positive regulation of secretion by cell
GO:1903533,regulation of protein targeting
GO:1903541,regulation of exosomal secretion
GO:1903543,positive regulation of exosomal secretion
GO:1903546,protein localization to photoreceptor outer segment
GO:1903551,regulation of extracellular exosome assembly
GO:1903553,positive regulation of extracellular exosome assembly
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production
GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production
GO:1903573,negative regulation of response to endoplasmic reticulum stress
GO:1903575,cornified envelope assembly
GO:1903578,regulation of ATP metabolic process
GO:1903579,negative regulation of ATP metabolic process
GO:1903580,positive regulation of ATP metabolic process
GO:1903587,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
GO:1903588,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
GO:1903593,regulation of histamine secretion by mast cell
GO:1903595,positive regulation of histamine secretion by mast cell
GO:1903596,regulation of gap junction assembly
GO:1903598,positive regulation of gap junction assembly
GO:1903599,positive regulation of mitophagy
GO:1903608,protein localization to cytoplasmic stress granule
GO:1903624,regulation of DNA catabolic process
GO:1903625,negative regulation of DNA catabolic process
GO:1903626,positive regulation of DNA catabolic process
GO:1903639,regulation of gastrin-induced gastric acid secretion
GO:1903640,negative regulation of gastrin-induced gastric acid secretion
GO:1903649,regulation of cytoplasmic transport
GO:1903650,negative regulation of cytoplasmic transport
GO:1903651,positive regulation of cytoplasmic transport
GO:1903659,regulation of complement-dependent cytotoxicity
GO:1903660,negative regulation of complement-dependent cytotoxicity
GO:1903670,regulation of sprouting angiogenesis
GO:1903671,negative regulation of sprouting angiogenesis
GO:1903672,positive regulation of sprouting angiogenesis
GO:1903677,regulation of cap-independent translational initiation
GO:1903679,positive regulation of cap-independent translational initiation
GO:1903689,"regulation of wound healing, spreading of epidermal cells"
GO:1903690,"negative regulation of wound healing, spreading of epidermal cells"
GO:1903706,regulation of hemopoiesis
GO:1903707,negative regulation of hemopoiesis
GO:1903708,positive regulation of hemopoiesis
